TestID, DatabaseType, EventType, TimeTaken, Success, ErrorMessage, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 737790, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 849741, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1419122, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1200351, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 877969, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 801303, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1128176, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1001469, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 979335, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1216710, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 684861, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 748055, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 580929, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 969391, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 975165, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 956560, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1437085, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1050548, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1038038, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 859043, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1031942, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 932822, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1069474, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1237561, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 1141970, true, No Error, 
fiveHundredFixedEventsMariaDB, MariaDB, CREATE, 746771, true, No Error, 
